"local_id","species","day","month","year","country","m_IT","n_IT","m_sex","doi","name","description","Contributor_name","Contributor_lastname"
135,"Andrena barbilabris",25,5,2002,"Netherlands",2.2,1,"female","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
136,"Andrena barbilabris",16,5,2004,"Netherlands",2.4,1,"female","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
137,"Andrena barbilabris",16,5,2004,"Netherlands",2.2,1,"female","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
138,"Andrena barbilabris",24,4,2004,"Netherlands",2.4,1,"female","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
139,"Andrena barbilabris",NA,5,2002,"Netherlands",2.5,1,"female","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
140,"Andrena barbilabris",29,5,2004,"Netherlands",2.4,1,"female","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
141,"Andrena barbilabris",3,5,1892,"Netherlands",2.1,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
142,"Andrena barbilabris",8,4,1894,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
143,"Andrena barbilabris",23,4,1895,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
144,"Andrena barbilabris",29,4,1884,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
145,"Andrena barbilabris",29,4,1884,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
146,"Andrena barbilabris",30,4,1884,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
147,"Andrena barbilabris",21,4,1895,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
148,"Andrena barbilabris",21,4,1895,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
149,"Andrena barbilabris",8,4,1893,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
150,"Andrena barbilabris",13,5,1892,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
151,"Andrena barbilabris",13,5,1884,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
152,"Andrena barbilabris",21,4,1895,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
153,"Andrena barbilabris",21,4,1895,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
154,"Andrena barbilabris",29,4,1884,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
155,"Andrena barbilabris",21,4,1895,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
156,"Andrena barbilabris",29,4,1884,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
157,"Andrena barbilabris",13,5,1892,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
158,"Andrena barbilabris",13,5,1884,"Netherlands",2,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
159,"Andrena barbilabris",21,4,1895,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
160,"Andrena barbilabris",1,5,1895,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
161,"Andrena barbilabris",24,4,1913,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
162,"Andrena barbilabris",15,6,1909,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
163,"Andrena barbilabris",NA,9,1919,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
164,"Andrena barbilabris",25,4,1902,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
165,"Andrena barbilabris",29,4,1904,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
166,"Andrena barbilabris",NA,5,1919,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
167,"Andrena barbilabris",22,11,1919,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
168,"Andrena barbilabris",15,4,1909,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
169,"Andrena barbilabris",19,4,1920,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
170,"Andrena barbilabris",NA,4,1919,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
171,"Andrena barbilabris",16,5,1919,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
172,"Andrena barbilabris",25,4,1909,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
173,"Andrena barbilabris",22,4,1920,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
174,"Andrena barbilabris",22,4,1919,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
175,"Andrena barbilabris",NA,5,1909,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
176,"Andrena barbilabris",NA,5,1905,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
177,"Andrena barbilabris",30,11,1911,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
178,"Andrena barbilabris",16,11,1910,"Netherlands",2,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
179,"Andrena barbilabris",NA,4,1918,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
180,"Andrena barbilabris",NA,4,1908,"Netherlands",2.1,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
181,"Andrena barbilabris",NA,4,1926,"Netherlands",2.1,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
182,"Andrena barbilabris",14,4,1922,"Netherlands",2.1,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
183,"Andrena barbilabris",NA,4,1926,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
184,"Andrena barbilabris",23,3,1921,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
185,"Andrena barbilabris",NA,4,1926,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
186,"Andrena barbilabris",NA,5,1936,"Netherlands",2,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
187,"Andrena barbilabris",NA,4,1928,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
188,"Andrena barbilabris",30,4,1940,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
189,"Andrena barbilabris",30,4,1940,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
190,"Andrena barbilabris",30,4,1940,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
191,"Andrena barbilabris",30,4,1940,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
192,"Andrena barbilabris",30,4,1940,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
193,"Andrena barbilabris",NA,4,1948,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
194,"Andrena barbilabris",30,3,1960,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
195,"Andrena barbilabris",30,3,1960,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
196,"Andrena barbilabris",20,4,1940,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
197,"Andrena barbilabris",20,4,1940,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
198,"Andrena barbilabris",20,4,1940,"Netherlands",1.9,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
199,"Andrena barbilabris",NA,5,1939,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
200,"Andrena barbilabris",20,4,1940,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
201,"Andrena barbilabris",NA,4,1958,"Netherlands",2,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
202,"Andrena barbilabris",18,4,1941,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
203,"Andrena barbilabris",25,4,1942,"Netherlands",2,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
204,"Andrena barbilabris",19,4,1942,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
205,"Andrena barbilabris",13,4,1958,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
206,"Andrena barbilabris",17,4,1943,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
207,"Andrena barbilabris",17,4,1941,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
208,"Andrena barbilabris",NA,4,1946,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
209,"Andrena barbilabris",NA,4,1946,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
210,"Andrena barbilabris",17,4,1949,"Netherlands",2.2,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
211,"Andrena barbilabris",17,4,1941,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
212,"Andrena barbilabris",NA,5,1942,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
213,"Andrena barbilabris",30,4,1951,"Netherlands",1.6,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
214,"Andrena barbilabris",NA,5,1951,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
215,"Andrena barbilabris",30,4,1951,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
216,"Andrena barbilabris",30,4,1951,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
217,"Andrena barbilabris",NA,5,1948,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
218,"Andrena barbilabris",NA,4,1950,"Netherlands",1.8,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
219,"Andrena barbilabris",NA,4,1942,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
220,"Andrena barbilabris",NA,4,1942,"Netherlands",1.7,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
221,"Andrena barbilabris",22,4,1978,"Netherlands",1.5,1,"male","10.1371/journal.pone.0148983","Oliveira_2016","Dataset describing bodi sizes for 10 bee species alomg > 100 years in the Nederlands",NA,NA
