"species","month","year","country","IT","sex","doi"
"Halictus tumulorum",8,1984,"Netherlands",1.2,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1997,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1997,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1997,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1997,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,2001,"Netherlands",1.2,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,2001,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,2001,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,2001,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,2001,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2002,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2002,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2002,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2001,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2001,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2000,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2001,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,2000,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2001,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2001,"Netherlands",1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2001,"Netherlands",1.1,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,2012,"Netherlands",1.2,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2002,"Netherlands",1.2,"Female","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,1874,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1878,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1878,"Netherlands",1.2,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1878,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1866,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1878,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1878,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1878,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1912,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1908,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1928,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1935,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1935,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1935,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1935,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1922,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1922,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1922,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1940,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1938,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1937,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1937,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1937,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1937,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1923,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1923,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1923,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1923,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1923,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1923,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1957,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1947,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1959,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1957,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1957,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1957,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1959,"Netherlands",1.2,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1960,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1954,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1954,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1951,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1954,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1945,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1945,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1943,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1943,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1943,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1943,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1943,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1943,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,1976,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1971,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,1976,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1977,"Netherlands",1.2,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,1976,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1972,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",6,1976,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1964,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",10,1966,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1973,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1970,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1970,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1964,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1967,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1969,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1970,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1967,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1967,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1967,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1967,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",10,1996,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",10,1996,"Netherlands",0.8,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1983,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1983,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1983,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1983,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1983,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",10,1989,"Netherlands",1.2,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",10,1990,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1989,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1989,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1981,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,1981,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1986,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,1997,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1981,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1986,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1986,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1986,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",8,1986,"Netherlands",0.8,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2000,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",5,2000,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",4,2000,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",4,2000,"Netherlands",0.8,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",3,2000,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2001,"Netherlands",1.2,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2001,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2001,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",7,2001,"Netherlands",0.9,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,2001,"Netherlands",1.2,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,2001,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,2001,"Netherlands",1.1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,2001,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,2001,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Halictus tumulorum",9,2001,"Netherlands",1,"Male","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1870,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1880,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1879,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1867,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1878,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",8,1878,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1866,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1872,"Netherlands",1.5,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1872,"Netherlands",1.4,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1873,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1872,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1873,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1881,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1880,"Netherlands",1.5,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1878,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1873,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1880,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1880,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1873,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1873,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1917,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1919,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1917,"Netherlands",1.5,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1917,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1920,"Netherlands",1.5,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",2,1917,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1920,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1920,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1919,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1920,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1919,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1919,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1918,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1919,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1918,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1919,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1919,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1917,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1919,"Netherlands",1.4,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1917,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1930,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1935,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1924,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1926,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1923,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1923,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1924,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1925,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1925,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1922,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1926,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1926,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1925,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1925,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1925,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1926,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",8,1926,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1926,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1926,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1926,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1943,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1943,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",8,1941,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1943,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1941,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1959,"Netherlands",2.1,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1943,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1943,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",8,1942,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1942,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1958,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1958,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1959,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1957,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1959,"Netherlands",1.6,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1956,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1956,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1956,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1958,"Netherlands",1.9,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1943,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1964,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",4,1961,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",6,1961,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",9,1973,"Netherlands",1.5,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1967,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1965,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1979,"Netherlands",1.7,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",7,1977,"Netherlands",1.8,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",5,1971,"Netherlands",2,"Female","10.1371/journal.pone.0148983"
"Lasioglossum calceatum",8,1971,"Netherlands",1.5,"Female","10.1371/journal.pone.0148983"
